tag_type,tag_id,time_utc,rssi,lat,lon,sync,family,payload,voltage,temp_c
bluetooth,870614B1,2025-05-27 19:30:42.089168Z,-42,39.001191,-74.914340,20964,2,0,1492,16.80
bluetooth,23D9727E,2025-05-27 19:30:42.333469Z,-46,39.001191,-74.914340,48573,2,0,1553,33.13
bluetooth,2172633A,2025-05-27 19:30:42.335467Z,-64,39.001191,-74.914340,16619,2,0,1564,22.56
bluetooth,E85FB74C,2025-05-27 19:30:42.528677Z,-83,39.001191,-74.914340,53420,2,0,1528,26.03
bluetooth,13323C65,2025-05-27 19:30:42.576468Z,-68,39.001191,-74.914340,9344,1,0,2984,22.92
bluetooth,81D187E3,2025-05-27 19:30:42.674124Z,-81,39.001191,-74.914340,14997,1,0,2961,24.71
bluetooth,0000006E,2025-05-27 19:30:42.723651Z,-77,39.001191,-74.914340,740,1,0,1878,23.78
bluetooth,E197FE3E,2025-05-27 19:30:42.725961Z,-82,39.001191,-74.914340,15641,1,0,1619,27.21
bluetooth,A648A0E7,2025-05-27 19:30:42.869610Z,-71,39.001191,-74.914340,57786,1,0,2983,23.42
radio434mhz,071E6661,2025-05-27 19:30:42.917776Z,-106,39.001191,-74.914340
bluetooth,D7510A57,2025-05-27 19:30:43.308221Z,-71,39.001191,-74.914340,403,1,0,1911,24.11
radio434mhz,1E336107,2025-05-27 19:30:43.309510Z,-65,39.001191,-74.914340
bluetooth,13323C65,2025-05-27 19:30:43.600443Z,-68,39.001191,-74.914340,64552,1,0,2984,22.94
bluetooth,367E0F4A,2025-05-27 19:30:43.698625Z,-65,39.001191,-74.914340,45327,1,0,2955,24.41
bluetooth,81D187E3,2025-05-27 19:30:43.700047Z,-77,39.001191,-74.914340,60800,1,0,2962,24.76
bluetooth,A648A0E7,2025-05-27 19:30:43.893592Z,-71,39.001191,-74.914340,7,1,0,2983,23.42
bluetooth,D7510A57,2025-05-27 19:30:44.234100Z,-71,39.001191,-74.914340,38479,1,0,1910,24.16
bluetooth,A648A0E7,2025-05-27 19:30:44.868530Z,-70,39.001191,-74.914340,20740,1,0,2982,23.30
bluetooth,59FE8D30,2025-05-27 19:30:44.917121Z,-69,39.001191,-74.914340,64260,1,0,1887,22.72
bluetooth,23D9727E,2025-05-27 19:30:45.355377Z,-42,39.001191,-74.914340,33485,2,0,1552,33.15
bluetooth,A648A0E7,2025-05-27 19:30:45.892255Z,-67,39.001191,-74.914340,7290,1,0,2984,23.12
bluetooth,D7510A57,2025-05-27 19:30:46.233119Z,-72,39.001191,-74.914340,57083,1,0,1911,24.23
bluetooth,13323C65,2025-05-27 19:30:46.672370Z,-68,39.001191,-74.914340,24930,1,0,2983,22.89
bluetooth,367E0F4A,2025-05-27 19:30:46.769798Z,-67,39.001191,-74.914340,2672,1,0,2956,24.46
bluetooth,77AAF9E2,2025-05-27 19:30:46.866756Z,-80,39.001191,-74.914340,45759,1,0,1617,26.03
bluetooth,A648A0E7,2025-05-27 19:30:46.915170Z,-69,39.001191,-74.914340,29399,1,0,2984,23.22
bluetooth,3F9E3319,2025-05-27 19:30:47.891113Z,-83,39.001191,-74.914340,34089,1,0,1604,26.96
bluetooth,A648A0E7,2025-05-27 19:30:47.988568Z,-73,39.001191,-74.914340,32254,1,0,2983,23.09
bluetooth,870614B1,2025-05-27 19:30:48.134386Z,-41,39.001203,-74.914329,25245,2,0,1492,16.80
bluetooth,2172633A,2025-05-27 19:30:48.329290Z,-70,39.001203,-74.914329,21529,2,0,1563,22.69
bluetooth,23D9727E,2025-05-27 19:30:48.428567Z,-42,39.001203,-74.914329,34676,2,0,1555,33.05
radio434mhz,1E336107,2025-05-27 19:30:48.621449Z,-66,39.001203,-74.914329
bluetooth,81D187E3,2025-05-27 19:30:48.719184Z,-84,39.001203,-74.914329,27728,1,0,2962,24.76
bluetooth,0000006E,2025-05-27 19:30:48.768295Z,-74,39.001203,-74.914329,27170,1,0,1879,24.00
bluetooth,59FE8D30,2025-05-27 19:30:48.914601Z,-78,39.001203,-74.914329,28717,1,0,1885,22.72
bluetooth,A648A0E7,2025-05-27 19:30:48.962963Z,-79,39.001203,-74.914329,27884,1,0,2984,23.32
bluetooth,E197FE3E,2025-05-27 19:30:49.450748Z,-85,39.001213,-74.914328,44317,1,0,1618,27.67
bluetooth,13323C65,2025-05-27 19:30:49.694384Z,-71,39.001213,-74.914328,24875,1,0,2984,22.69
bluetooth,A648A0E7,2025-05-27 19:30:49.938473Z,-85,39.001213,-74.914328,62807,1,0,2982,23.22
userLocation,user,2025-05-27 19:30:50.026195Z,0,39.001220,-74.914329
bluetooth,367E0F4A,2025-05-27 19:30:50.815387Z,-74,39.001220,-74.914329,19541,1,0,2955,24.51
bluetooth,59FE8D30,2025-05-27 19:30:50.914034Z,-69,39.001220,-74.914329,37073,1,0,1886,22.77
bluetooth,870614B1,2025-05-27 19:30:51.107791Z,-42,39.001232,-74.914329,2917,2,0,1492,16.90
bluetooth,23D9727E,2025-05-27 19:30:51.498594Z,-40,39.001232,-74.914329,40023,2,0,1554,33.10
bluetooth,0000006E,2025-05-27 19:30:51.791124Z,-81,39.001232,-74.914329,56049,1,0,1873,24.03
bluetooth,D7510A57,2025-05-27 19:30:52.326556Z,-71,39.001240,-74.914331,49217,1,0,1911,24.06
radio434mhz,071E6661,2025-05-27 19:30:52.423790Z,-95,39.001240,-74.914331
bluetooth,13323C65,2025-05-27 19:30:52.814560Z,-78,39.001240,-74.914331,3657,1,0,2983,22.77
bluetooth,A648A0E7,2025-05-27 19:30:53.009911Z,-86,39.001240,-74.914331,9220,1,0,2983,23.35
bluetooth,13323C65,2025-05-27 19:30:53.790423Z,-73,39.001249,-74.914332,15120,1,0,2984,22.69
radio434mhz,1E336107,2025-05-27 19:30:53.935354Z,-66,39.001249,-74.914332
bluetooth,870614B1,2025-05-27 19:30:54.130197Z,-45,39.001256,-74.914329,63916,2,0,1492,16.85
bluetooth,367E0F4A,2025-05-27 19:30:54.911320Z,-82,39.001256,-74.914329,58569,1,0,2955,24.48
bluetooth,59FE8D30,2025-05-27 19:30:54.959894Z,-76,39.001256,-74.914329,3261,1,0,1886,22.82
radio434mhz,071E6661,2025-05-27 19:30:55.593247Z,-105,39.001263,-74.914330
bluetooth,07F9389E,2025-05-27 19:30:56.227623Z,-77,39.001271,-74.914337,34555,2,0,1542,25.88
bluetooth,3F9E3319,2025-05-27 19:30:56.471426Z,-82,39.001271,-74.914337,7450,1,0,1605,27.06
bluetooth,81D187E3,2025-05-27 19:30:56.714352Z,-79,39.001271,-74.914337,63073,1,0,2962,24.84
bluetooth,59FE8D30,2025-05-27 19:30:56.958081Z,-78,39.001271,-74.914337,22229,1,0,1885,22.69
bluetooth,A648A0E7,2025-05-27 19:30:57.055330Z,-76,39.001280,-74.914337,20094,1,0,2982,23.32
bluetooth,870614B1,2025-05-27 19:30:57.201929Z,-42,39.001280,-74.914337,13993,2,0,1492,16.93
bluetooth,D7510A57,2025-05-27 19:30:57.202551Z,-75,39.001280,-74.914337,17984,1,0,1909,24.21
bluetooth,2172633A,2025-05-27 19:30:57.348645Z,-73,39.001280,-74.914337,51253,2,0,1564,22.84
bluetooth,23D9727E,2025-05-27 19:30:57.543005Z,-38,39.001280,-74.914337,64010,2,0,1554,33.13
bluetooth,13323C65,2025-05-27 19:30:57.933864Z,-75,39.001280,-74.914337,10910,1,0,2983,22.82
bluetooth,59FE8D30,2025-05-27 19:30:57.934953Z,-73,39.001280,-74.914337,62643,1,0,1884,22.67
bluetooth,D7510A57,2025-05-27 19:30:58.226134Z,-74,39.001292,-74.914336,4107,1,0,1910,24.00
radio434mhz,071E6661,2025-05-27 19:30:58.810328Z,-101,39.001292,-74.914336
bluetooth,D7510A57,2025-05-27 19:30:59.249550Z,-79,39.001299,-74.914337,915,1,0,1909,24.23
radio434mhz,1E336107,2025-05-27 19:30:59.298029Z,-68,39.001299,-74.914337
bluetooth,81D187E3,2025-05-27 19:30:59.736680Z,-79,39.001299,-74.914337,25947,1,0,2962,24.81
bluetooth,13323C65,2025-05-27 19:30:59.883078Z,-72,39.001299,-74.914337,13610,1,0,2984,22.67
bluetooth,367E0F4A,2025-05-27 19:31:00.029193Z,-81,39.001299,-74.914337,13998,1,0,2956,24.59
userLocation,user,2025-05-27 19:31:00.030728Z,0,39.001307,-74.914339
bluetooth,A648A0E7,2025-05-27 19:31:00.127315Z,-72,39.001307,-74.914339,62246,1,0,2983,23.25
bluetooth,870614B1,2025-05-27 19:31:00.175920Z,-42,39.001307,-74.914339,55369,2,0,1495,16.78
bluetooth,D7510A57,2025-05-27 19:31:00.224546Z,-76,39.001307,-74.914339,49624,1,0,1910,24.33
bluetooth,2172633A,2025-05-27 19:31:00.371350Z,-69,39.001307,-74.914339,49785,2,0,1563,22.79
bluetooth,0000006E,2025-05-27 19:31:00.566292Z,-77,39.001307,-74.914339,35271,1,0,1877,23.90
bluetooth,81D187E3,2025-05-27 19:31:00.712560Z,-79,39.001307,-74.914339,23552,1,0,2961,24.81
bluetooth,367E0F4A,2025-05-27 19:31:01.004405Z,-81,39.001307,-74.914339,54212,1,0,2957,24.33
bluetooth,A648A0E7,2025-05-27 19:31:01.150720Z,-76,39.001314,-74.914342,17985,1,0,2982,23.47
bluetooth,13323C65,2025-05-27 19:31:01.980021Z,-73,39.001314,-74.914342,6367,1,0,2985,22.77
bluetooth,59FE8D30,2025-05-27 19:31:01.981657Z,-75,39.001314,-74.914342,52581,1,0,1884,22.89
bluetooth,367E0F4A,2025-05-27 19:31:02.027636Z,-70,39.001314,-74.914342,39137,1,0,2956,24.28
bluetooth,A648A0E7,2025-05-27 19:31:02.125514Z,-78,39.001325,-74.914339,34055,1,0,2983,23.47
bluetooth,367E0F4A,2025-05-27 19:31:03.052539Z,-80,39.001333,-74.914338,50004,1,0,2956,24.51
bluetooth,D7510A57,2025-05-27 19:31:03.246777Z,-73,39.001333,-74.914338,3686,1,0,1909,24.28
bluetooth,B78FE24A,2025-05-27 19:31:03.393487Z,-79,39.001333,-74.914338,26269,1,0,1828,25.12
bluetooth,0000006E,2025-05-27 19:31:03.588296Z,-85,39.001333,-74.914338,60698,1,0,1878,23.75
bluetooth,23D9727E,2025-05-27 19:31:03.880593Z,-42,39.001333,-74.914338,60117,2,0,1553,32.98
bluetooth,59FE8D30,2025-05-27 19:31:03.980270Z,-76,39.001333,-74.914338,9716,1,0,1884,22.74
radio434mhz,1E336107,2025-05-27 19:31:04.563736Z,-66,39.001342,-74.914340
radio434mhz,071E6661,2025-05-27 19:31:05.147815Z,-108,39.001342,-74.914341
bluetooth,77AAF9E2,2025-05-27 19:31:06.025619Z,-79,39.001342,-74.914341,39991,1,0,1617,26.15
bluetooth,870614B1,2025-05-27 19:31:06.123233Z,-44,39.001354,-74.914340,62975,2,0,1497,16.80
bluetooth,2172633A,2025-05-27 19:31:06.367786Z,-76,39.001354,-74.914340,61322,2,0,1563,22.64
bluetooth,23D9727E,2025-05-27 19:31:06.757254Z,-46,39.001354,-74.914340,56398,2,0,1553,33.13
bluetooth,59FE8D30,2025-05-27 19:31:07.000810Z,-87,39.001354,-74.914340,3611,1,0,1884,22.64
bluetooth,D7510A57,2025-05-27 19:31:08.219468Z,-81,39.001358,-74.914345,35554,1,0,1911,23.98
radio434mhz,071E6661,2025-05-27 19:31:08.268652Z,-96,39.001358,-74.914345
bluetooth,59FE8D30,2025-05-27 19:31:08.951447Z,-71,39.001358,-74.914345,314,1,0,1885,22.69
bluetooth,870614B1,2025-05-27 19:31:09.097078Z,-45,39.001362,-74.914354,55011,2,0,1496,16.95
bluetooth,A648A0E7,2025-05-27 19:31:09.243148Z,-77,39.001362,-74.914354,23254,1,0,2983,23.32
radio434mhz,614C192D,2025-05-27 19:31:09.681458Z,-106,39.001362,-74.914354
bluetooth,23D9727E,2025-05-27 19:31:09.780067Z,-40,39.001362,-74.914354,52246,2,0,1553,32.98
radio434mhz,1E336107,2025-05-27 19:31:09.925614Z,-67,39.001362,-74.914354
bluetooth,59FE8D30,2025-05-27 19:31:10.025395Z,-73,39.001362,-74.914354,3173,1,0,1884,22.67
userLocation,user,2025-05-27 19:31:10.033086Z,0,39.001366,-74.914354
radio434mhz,19332A07,2025-05-27 19:31:11.144862Z,-106,39.001366,-74.914353
bluetooth,77AAF9E2,2025-05-27 19:31:11.193163Z,-84,39.001366,-74.914353,1299,1,0,1617,25.93
radio434mhz,071E6661,2025-05-27 19:31:11.436714Z,-97,39.001366,-74.914353
bluetooth,870614B1,2025-05-27 19:31:12.070807Z,-43,39.001366,-74.914353,28606,2,0,1497,16.73
bluetooth,367E0F4A,2025-05-27 19:31:12.216986Z,-77,39.001366,-74.914353,28643,1,0,2955,24.46
bluetooth,13323C65,2025-05-27 19:31:13.143191Z,-78,39.001366,-74.914353,26535,1,0,2985,22.77
bluetooth,D7510A57,2025-05-27 19:31:13.289030Z,-80,39.001366,-74.914353,45539,1,0,1910,24.28
bluetooth,59FE8D30,2025-05-27 19:31:13.972037Z,-71,39.001366,-74.914353,10263,1,0,1885,22.92
bluetooth,13323C65,2025-05-27 19:31:14.118308Z,-78,39.001366,-74.914353,7578,1,0,2983,22.74
radio434mhz,071E6661,2025-05-27 19:31:14.849212Z,-97,39.001366,-74.914353
bluetooth,870614B1,2025-05-27 19:31:15.093334Z,-45,39.001366,-74.914353,13551,2,0,1498,16.52
bluetooth,13323C65,2025-05-27 19:31:15.141836Z,-78,39.001366,-74.914353,42122,1,0,2984,22.67
radio434mhz,1E336107,2025-05-27 19:31:15.239873Z,-66,39.001366,-74.914353
bluetooth,D7510A57,2025-05-27 19:31:15.241585Z,-79,39.001366,-74.914353,51387,1,0,1910,24.18
bluetooth,A648A0E7,2025-05-27 19:31:15.288049Z,-80,39.001366,-74.914353,5298,1,0,2983,22.97
bluetooth,2172633A,2025-05-27 19:31:15.385900Z,-77,39.001366,-74.914353,38821,2,0,1562,22.74
radio434mhz,342A074C,2025-05-27 19:31:15.776327Z,-106,39.001366,-74.914353
bluetooth,59FE8D30,2025-05-27 19:31:16.021787Z,-68,39.001366,-74.914353,58161,1,0,1884,22.87
bluetooth,367E0F4A,2025-05-27 19:31:16.311940Z,-76,39.001365,-74.914347,29581,1,0,2956,24.36
bluetooth,A648A0E7,2025-05-27 19:31:16.313110Z,-79,39.001365,-74.914347,43351,1,0,2984,23.22
bluetooth,59FE8D30,2025-05-27 19:31:16.994559Z,-71,39.001365,-74.914347,59723,1,0,1884,22.69
bluetooth,19836CFF,2025-05-27 19:31:17.043272Z,-85,39.001365,-74.914347,7500,1,0,1844,23.32
bluetooth,59FE8D30,2025-05-27 19:31:18.018547Z,-71,39.001365,-74.914347,9745,1,0,1885,22.77
radio434mhz,071E6661,2025-05-27 19:31:18.020870Z,-97,39.001365,-74.914347
bluetooth,13323C65,2025-05-27 19:31:18.262058Z,-76,39.001365,-74.914347,38132,1,0,2984,22.67
bluetooth,367E0F4A,2025-05-27 19:31:18.360723Z,-78,39.001365,-74.914347,2524,1,0,2956,24.43
bluetooth,E2A807D7,2025-05-27 19:31:18.994341Z,-82,39.001365,-74.914347,6038,1,0,1865,24.64
bluetooth,23D9727E,2025-05-27 19:31:19.090672Z,-38,39.001366,-74.914354,7548,2,0,1554,33.03
bluetooth,59FE8D30,2025-05-27 19:31:19.093013Z,-77,39.001366,-74.914354,24193,1,0,1883,22.89
bluetooth,3F9E3319,2025-05-27 19:31:19.237452Z,-85,39.001366,-74.914354,14564,1,0,1606,27.16
userLocation,user,2025-05-27 19:31:20.028957Z,0,39.001368,-74.914370
bluetooth,59FE8D30,2025-05-27 19:31:20.065804Z,-81,39.001368,-74.914370,52145,1,0,1884,22.67
bluetooth,13323C65,2025-05-27 19:31:20.260803Z,-73,39.001368,-74.914370,39185,1,0,2984,22.79
bluetooth,A648A0E7,2025-05-27 19:31:20.358487Z,-77,39.001368,-74.914370,22613,1,0,2982,23.12
radio434mhz,1E336107,2025-05-27 19:31:20.601791Z,-64,39.001368,-74.914370
radio434mhz,614C192D,2025-05-27 19:31:20.650536Z,-106,39.001368,-74.914370
bluetooth,870614B1,2025-05-27 19:31:21.138360Z,-45,39.001368,-74.914383,29864,2,0,1495,16.32
radio434mhz,071E6661,2025-05-27 19:31:21.186701Z,-108,39.001368,-74.914383
bluetooth,07F9389E,2025-05-27 19:31:21.284161Z,-73,39.001368,-74.914383,30552,2,0,1542,25.80
bluetooth,D7510A57,2025-05-27 19:31:21.382783Z,-79,39.001368,-74.914383,20566,1,0,1909,24.08
bluetooth,77AAF9E2,2025-05-27 19:31:21.723335Z,-80,39.001368,-74.914383,58483,1,0,1615,26.18
bluetooth,D7510A57,2025-05-27 19:31:22.308383Z,-74,39.001370,-74.914395,18619,1,0,1910,24.11
bluetooth,77AAF9E2,2025-05-27 19:31:22.600899Z,-77,39.001370,-74.914395,27449,1,0,1616,26.10
bluetooth,13323C65,2025-05-27 19:31:23.283927Z,-75,39.001369,-74.914404,2328,1,0,2984,22.74
bluetooth,A648A0E7,2025-05-27 19:31:23.429772Z,-78,39.001369,-74.914404,32593,1,0,2984,23.09
bluetooth,81D187E3,2025-05-27 19:31:23.868496Z,-79,39.001369,-74.914404,15509,1,0,2960,24.81
bluetooth,E197FE3E,2025-05-27 19:31:24.063552Z,-78,39.001367,-74.914415,43234,1,0,1619,27.42
bluetooth,13323C65,2025-05-27 19:31:24.405277Z,-69,39.001367,-74.914415,59178,1,0,2983,22.87
bluetooth,D7510A57,2025-05-27 19:31:24.412908Z,-73,39.001367,-74.914415,30132,1,0,1910,24.28
bluetooth,77AAF9E2,2025-05-27 19:31:24.452967Z,-77,39.001367,-74.914415,7321,1,0,1617,25.77
bluetooth,0000006E,2025-05-27 19:31:24.550882Z,-74,39.001367,-74.914415,6736,1,0,1876,24.03
bluetooth,23D9727E,2025-05-27 19:31:25.039941Z,-39,39.001368,-74.914428,11996,2,0,1554,32.95
bluetooth,77AAF9E2,2025-05-27 19:31:25.233929Z,-79,39.001368,-74.914428,3635,1,0,1616,25.88
bluetooth,13323C65,2025-05-27 19:31:25.331207Z,-70,39.001368,-74.914428,5056,1,0,2984,22.87
bluetooth,A648A0E7,2025-05-27 19:31:25.477779Z,-73,39.001368,-74.914428,10331,1,0,2982,23.27
bluetooth,E197FE3E,2025-05-27 19:31:25.770381Z,-78,39.001368,-74.914428,34382,1,0,1618,27.52
radio434mhz,1E336107,2025-05-27 19:31:25.965824Z,-61,39.001368,-74.914428
bluetooth,59FE8D30,2025-05-27 19:31:25.966230Z,-71,39.001368,-74.914428,35237,1,0,1883,22.61
bluetooth,77AAF9E2,2025-05-27 19:31:26.111362Z,-78,39.001369,-74.914442,5859,1,0,1615,25.88
radio434mhz,614C192D,2025-05-27 19:31:26.159341Z,-109,39.001369,-74.914442
bluetooth,D7510A57,2025-05-27 19:31:26.305831Z,-73,39.001369,-74.914442,17772,1,0,1909,24.13
bluetooth,B78FE24A,2025-05-27 19:31:26.403953Z,-79,39.001369,-74.914442,60644,1,0,1826,25.14
bluetooth,367E0F4A,2025-05-27 19:31:26.501451Z,-69,39.001369,-74.914442,40313,1,0,2955,24.46
bluetooth,81D187E3,2025-05-27 19:31:26.842780Z,-71,39.001369,-74.914442,11843,1,0,2961,24.79
bluetooth,77AAF9E2,2025-05-27 19:31:27.041067Z,-79,39.001368,-74.914454,17032,1,0,1617,26.05
bluetooth,D7510A57,2025-05-27 19:31:27.281307Z,-76,39.001368,-74.914454,51201,1,0,1909,24.03
bluetooth,2172633A,2025-05-27 19:31:27.378486Z,-74,39.001368,-74.914454,47331,2,0,1564,22.69
bluetooth,367E0F4A,2025-05-27 19:31:27.524676Z,-69,39.001368,-74.914454,58810,1,0,2956,24.48
radio434mhz,071E6661,2025-05-27 19:31:27.526356Z,-101,39.001368,-74.914454
bluetooth,81D187E3,2025-05-27 19:31:27.817213Z,-75,39.001368,-74.914454,38396,1,0,2961,24.69
bluetooth,367E0F4A,2025-05-27 19:31:28.548516Z,-66,39.001368,-74.914467,2197,1,0,2955,24.36
bluetooth,81D187E3,2025-05-27 19:31:28.841079Z,-75,39.001368,-74.914467,9661,1,0,2962,24.76
bluetooth,D7510A57,2025-05-27 19:31:29.280371Z,-71,39.001368,-74.914477,40347,1,0,1910,24.18
bluetooth,A648A0E7,2025-05-27 19:31:29.474242Z,-75,39.001368,-74.914477,15706,1,0,2983,23.40
bluetooth,367E0F4A,2025-05-27 19:31:29.572743Z,-67,39.001368,-74.914477,52028,1,0,2955,24.48
bluetooth,77AAF9E2,2025-05-27 19:31:29.621344Z,-80,39.001368,-74.914477,49542,1,0,1616,25.82
bluetooth,81D187E3,2025-05-27 19:31:29.816453Z,-77,39.001368,-74.914477,43669,1,0,2962,24.69
bluetooth,E197FE3E,2025-05-27 19:31:30.011438Z,-84,39.001368,-74.914477,36554,1,0,1618,27.42
userLocation,user,2025-05-27 19:31:30.029666Z,0,39.001368,-74.914489
bluetooth,870614B1,2025-05-27 19:31:30.108484Z,-42,39.001368,-74.914489,61659,2,0,1496,16.14
bluetooth,2172633A,2025-05-27 19:31:30.449633Z,-76,39.001368,-74.914489,31661,2,0,1563,22.49
bluetooth,13323C65,2025-05-27 19:31:30.498988Z,-74,39.001368,-74.914489,24243,1,0,2984,22.69
bluetooth,0000006E,2025-05-27 19:31:30.548181Z,-73,39.001368,-74.914489,18048,1,0,1876,24.21
bluetooth,367E0F4A,2025-05-27 19:31:30.552930Z,-68,39.001368,-74.914489,49685,1,0,2956,24.38
radio434mhz,071E6661,2025-05-27 19:31:30.693205Z,-97,39.001368,-74.914489
bluetooth,81D187E3,2025-05-27 19:31:30.840115Z,-76,39.001368,-74.914489,24555,1,0,2961,24.81
bluetooth,E2A807D7,2025-05-27 19:31:30.937063Z,-83,39.001368,-74.914489,41380,1,0,1865,24.46
bluetooth,D7510A57,2025-05-27 19:31:31.278575Z,-71,39.001366,-74.914500,3286,1,0,1909,24.06
bluetooth,07F9389E,2025-05-27 19:31:31.279512Z,-74,39.001366,-74.914500,42805,2,0,1543,25.72
radio434mhz,1E336107,2025-05-27 19:31:31.375679Z,-60,39.001366,-74.914500
bluetooth,13323C65,2025-05-27 19:31:31.522627Z,-72,39.001366,-74.914500,43346,1,0,2983,22.74
bluetooth,81D187E3,2025-05-27 19:31:31.863395Z,-80,39.001366,-74.914500,9996,1,0,2962,24.86
bluetooth,59FE8D30,2025-05-27 19:31:31.963582Z,-81,39.001366,-74.914500,61695,1,0,1883,22.87
bluetooth,13323C65,2025-05-27 19:31:32.497187Z,-67,39.001366,-74.914515,42977,1,0,2984,22.84
bluetooth,77AAF9E2,2025-05-27 19:31:33.131032Z,-80,39.001364,-74.914529,32459,1,0,1616,26.03
bluetooth,A648A0E7,2025-05-27 19:31:33.569805Z,-75,39.001364,-74.914529,22184,1,0,2984,23.50
bluetooth,367E0F4A,2025-05-27 19:31:33.618375Z,-75,39.001364,-74.914529,28425,1,0,2955,24.38
bluetooth,81D187E3,2025-05-27 19:31:33.813500Z,-79,39.001364,-74.914529,26402,1,0,2961,24.86
radio434mhz,071E6661,2025-05-27 19:31:33.861945Z,-106,39.001364,-74.914529
bluetooth,77AAF9E2,2025-05-27 19:31:34.057170Z,-83,39.001364,-74.914543,64009,1,0,1616,26.13
bluetooth,A648A0E7,2025-05-27 19:31:34.544869Z,-80,39.001364,-74.914543,56604,1,0,2982,23.30
bluetooth,367E0F4A,2025-05-27 19:31:34.642186Z,-69,39.001364,-74.914543,44892,1,0,2956,24.33
bluetooth,81D187E3,2025-05-27 19:31:34.837269Z,-77,39.001364,-74.914543,47112,1,0,2961,24.74
bluetooth,59FE8D30,2025-05-27 19:31:35.032226Z,-84,39.001365,-74.914552,21008,1,0,1883,22.67
bluetooth,B78FE24A,2025-05-27 19:31:35.376462Z,-78,39.001365,-74.914552,34410,1,0,1825,25.14
bluetooth,13323C65,2025-05-27 19:31:35.471452Z,-73,39.001365,-74.914552,52323,1,0,2982,22.82
bluetooth,A648A0E7,2025-05-27 19:31:35.568863Z,-78,39.001365,-74.914552,6948,1,0,2983,23.27
bluetooth,77AAF9E2,2025-05-27 19:31:35.812093Z,-80,39.001365,-74.914552,37531,1,0,1616,26.08
bluetooth,E2A807D7,2025-05-27 19:31:35.909721Z,-81,39.001365,-74.914552,57430,1,0,1863,24.56
bluetooth,870614B1,2025-05-27 19:31:36.056008Z,-47,39.001364,-74.914564,51023,2,0,1495,16.04
bluetooth,07F9389E,2025-05-27 19:31:36.299445Z,-77,39.001364,-74.914564,53239,2,0,1543,25.77
bluetooth,81D187E3,2025-05-27 19:31:36.836616Z,-79,39.001364,-74.914564,54088,1,0,2961,24.84
bluetooth,23D9727E,2025-05-27 19:31:37.226262Z,-38,39.001365,-74.914574,20830,2,0,1553,32.72
bluetooth,E197FE3E,2025-05-27 19:31:37.713562Z,-81,39.001365,-74.914574,35146,1,0,1618,27.47
bluetooth,367E0F4A,2025-05-27 19:31:37.715573Z,-76,39.001365,-74.914574,967,1,0,2956,24.36
bluetooth,81D187E3,2025-05-27 19:31:37.860452Z,-83,39.001365,-74.914574,57072,1,0,2961,24.76
bluetooth,13323C65,2025-05-27 19:31:38.590939Z,-72,39.001363,-74.914586,24998,1,0,2983,22.72
bluetooth,A648A0E7,2025-05-27 19:31:38.640Z,-78,39.001363,-74.914586,2496,1,0,2983,23.52
bluetooth,870614B1,2025-05-27 19:31:39.078553Z,-46,39.001362,-74.914594,62287,2,0,1496,15.92
bluetooth,2172633A,2025-05-27 19:31:39.420118Z,-82,39.001362,-74.914594,22738,2,0,1563,22.72
bluetooth,A648A0E7,2025-05-27 19:31:39.712202Z,-74,39.001362,-74.914594,61129,1,0,2983,23.40
bluetooth,367E0F4A,2025-05-27 19:31:39.810432Z,-71,39.001362,-74.914594,32741,1,0,2956,24.48
bluetooth,59FE8D30,2025-05-27 19:31:39.956593Z,-71,39.001362,-74.914594,41319,1,0,1882,22.69
userLocation,user,2025-05-27 19:31:40.028162Z,0,39.001359,-74.914597
radio434mhz,071E6661,2025-05-27 19:31:40.200087Z,-99,39.001359,-74.914597
bluetooth,81D187E3,2025-05-27 19:31:40.834126Z,-80,39.001359,-74.914597,4018,1,0,2961,24.76
bluetooth,59FE8D30,2025-05-27 19:31:40.980442Z,-71,39.001359,-74.914597,42475,1,0,1883,22.77
bluetooth,D7510A57,2025-05-27 19:31:41.273833Z,-75,39.001359,-74.914593,46759,1,0,1909,24.18
bluetooth,3F9E3319,2025-05-27 19:31:41.467149Z,-81,39.001359,-74.914593,56497,1,0,1604,27.14
bluetooth,A648A0E7,2025-05-27 19:31:41.711645Z,-78,39.001359,-74.914593,2716,1,0,2983,22.97
radio434mhz,1E336107,2025-05-27 19:31:42.004071Z,-63,39.001359,-74.914593
bluetooth,19836CFF,2025-05-27 19:31:42.101705Z,-83,39.001359,-74.914593,16990,1,0,1842,22.97
bluetooth,2172633A,2025-05-27 19:31:42.442289Z,-81,39.001359,-74.914593,22883,2,0,1563,22.51
bluetooth,0000006E,2025-05-27 19:31:42.539834Z,-73,39.001359,-74.914593,30085,1,0,1876,24.16
bluetooth,13323C65,2025-05-27 19:31:42.637204Z,-71,39.001359,-74.914593,24599,1,0,2983,22.89
bluetooth,E197FE3E,2025-05-27 19:31:42.833991Z,-81,39.001359,-74.914593,52512,1,0,1619,27.29
bluetooth,81D187E3,2025-05-27 19:31:42.834324Z,-80,39.001359,-74.914593,55183,1,0,2961,24.76
radio434mhz,071E6661,2025-05-27 19:31:43.368778Z,-99,39.001359,-74.914593
bluetooth,A648A0E7,2025-05-27 19:31:43.661155Z,-75,39.001359,-74.914593,7543,1,0,2981,23.50
bluetooth,D7510A57,2025-05-27 19:31:44.246399Z,-74,39.001359,-74.914593,57654,1,0,1908,24.06
