UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,5,2025-05-27 20:26:02,-69,81D187E3,48226,,,AA4358FB,
,,3,2025-05-27 20:26:02,-69,81D187E3,48226,,,AA4358FB,
,,5,2025-05-27 20:26:14,-70,A648A0E7,27351,,,D46BA6A2,
,,5,2025-05-27 20:26:03,-68,0000006E,42377,,,AA4358FB,
,,1,2025-05-27 20:26:04,-56,23D9727E,51867,,,AA4358FB,
,,1,2025-05-27 20:26:09,-73,13323C65,63469,,,7D769A01,
,,3,2025-05-27 20:26:04,-58,870614B1,34291,,,AA4358FB,
,,5,2025-05-27 20:26:04,-58,870614B1,34291,,,AA4358FB,
,,2,2025-05-27 20:26:04,-58,870614B1,34291,,,AA4358FB,
,,5,2025-05-27 20:26:04,-73,81D187E3,31030,,,AA4358FB,
,,3,2025-05-27 20:26:04,-73,81D187E3,31030,,,AA4358FB,
,,5,2025-05-27 20:26:05,-69,13323C65,46871,,,AA4358FB,
,,3,2025-05-27 20:26:05,-70,367E0F4A,9244,,,AA4358FB,
,,5,2025-05-27 20:26:05,-70,367E0F4A,9244,,,AA4358FB,
,,5,2025-05-27 20:26:05,-75,A648A0E7,33307,,,AA4358FB,
,,3,2025-05-27 20:26:05,-75,A648A0E7,33307,,,AA4358FB,
,,1,2025-05-27 20:26:10,-68,367E0F4A,27924,,,7D769A01,
,,3,2025-05-27 20:26:06,-67,367E0F4A,37075,,,AA4358FB,
,,5,2025-05-27 20:26:06,-67,367E0F4A,37075,,,AA4358FB,
,,2,2025-05-27 20:26:06,-67,367E0F4A,37075,,,AA4358FB,
,,3,2025-05-27 20:26:07,-77,E197FE3E,28870,,,AA4358FB,
,,1,2025-05-27 20:26:12,-81,19836CFF,3836,,,7D769A01,
,,5,2025-05-27 20:26:07,-68,81D187E3,65524,,,AA4358FB,
,,3,2025-05-27 20:26:07,-68,81D187E3,65524,,,AA4358FB,
,,5,2025-05-27 20:26:08,-69,D7510A57,51480,,,AA4358FB,
,,3,2025-05-27 20:26:08,-69,D7510A57,51480,,,AA4358FB,
,,5,2025-05-27 20:26:08,-71,13323C65,14818,,,AA4358FB,
,,1,2025-05-27 20:26:08,-71,13323C65,14818,,,AA4358FB,
,,3,2025-05-27 20:26:08,-71,13323C65,14818,,,AA4358FB,
,,1,2025-05-27 20:26:13,-77,E2A807D7,134,,,7D769A01,
,,5,2025-05-27 20:26:10,-72,81D187E3,17110,,,AA4358FB,
,,3,2025-05-27 20:26:10,-72,81D187E3,17110,,,AA4358FB,
,,1,2025-05-27 20:26:13,-56,870614B1,22982,,,7D769A01,
,,5,2025-05-27 20:26:10,-53,870614B1,28394,,,AA4358FB,
,,3,2025-05-27 20:26:10,-53,870614B1,28394,,,AA4358FB,
,,1,2025-05-27 20:26:10,-53,870614B1,28394,,,AA4358FB,
,,3,2025-05-27 20:26:11,-68,81D187E3,39122,,,AA4358FB,
,,2,2025-05-27 20:26:11,-68,81D187E3,39122,,,AA4358FB,
,,4,2025-05-27 20:26:11,-68,81D187E3,39122,,,AA4358FB,
,,5,2025-05-27 20:26:11,-68,81D187E3,39122,,,AA4358FB,
,,1,2025-05-27 20:26:11,-68,81D187E3,39122,,,AA4358FB,
,,4,2025-05-27 20:26:11,-75,A648A0E7,35848,,,AA4358FB,
,,3,2025-05-27 20:26:11,-75,A648A0E7,35848,,,AA4358FB,
,,5,2025-05-27 20:26:11,-75,A648A0E7,35848,,,AA4358FB,
,,2,2025-05-27 20:26:11,-75,A648A0E7,35848,,,AA4358FB,
,,1,2025-05-27 20:26:15,-74,A648A0E7,27351,,,7D769A01,
,,5,2025-05-27 20:26:12,-72,D7510A57,44810,,,AA4358FB,
,,1,2025-05-27 20:26:16,-61,870614B1,19588,,,7D769A01,
,,5,2025-05-27 20:26:16,-61,870614B1,19588,,,7D769A01,
,,1,2025-05-27 20:26:16,-72,13323C65,6497,,,7D769A01,
,,1,2025-05-27 20:26:18,-77,E197FE3E,49600,,,7D769A01,
,,1,2025-05-27 20:25:55,-84,81D187E3,13232,,,9CC5DC79,
,,1,2025-05-27 20:26:00,-66,23D9727E,53608,,,9CC5DC79,
,,1,2025-05-27 20:26:08,-77,D7510A57,29761,,,9CC5DC79,
,,1,2025-05-27 20:26:10,-59,870614B1,28394,,,9CC5DC79,
,,1,2025-05-27 20:26:10,-80,A648A0E7,20074,,,9CC5DC79,
,,4,2025-05-27 20:26:10,-80,A648A0E7,20074,,,9CC5DC79,
,,1,2025-05-27 20:26:12,-84,D7510A57,42146,,,9CC5DC79,
,,1,2025-05-27 20:26:14,-78,2172633A,21534,,,9CC5DC79,
