Time,RadioId,TagId,TagRSSI,NodeId,Validated
2024-08-12 19:37:47,3,1E554B55,-105,,1
2024-08-12 19:37:47,5,1E554B55,-105,,1
2024-08-12 19:37:47,1,1E78551E,-108,,1
2024-08-12 19:37:47,5,1E78551E,-113,,1
2024-08-12 19:37:47,5,66074C19,-106,,1
2024-08-12 19:37:47,4,55661E61,-106,,1
2024-08-12 19:37:47,5,55661E61,-105,,1
2024-08-12 19:37:47,2,4B4C192D,-105,,1
2024-08-12 19:37:47,5,4B4C192D,-98,,1
2024-08-12 19:37:47,4,4B4C192D,-99,,1
2024-08-12 19:37:47,3,4B4C192D,-102,,1
2024-08-12 19:37:47,1,4B4C192D,-108,,1
2024-08-12 19:37:47,5,1E2A2A4C,-96,,1
2024-08-12 19:37:47,2,1E2A2A4C,-102,,1
2024-08-12 19:37:47,1,1E2A2A4C,-102,,1
2024-08-12 19:37:47,4,1E2A2A4C,-96,,1
2024-08-12 19:37:47,3,1E2A2A4C,-100,,1
2024-08-12 19:37:48,4,1934072D,-104,,1
2024-08-12 19:37:48,1,1934072D,-108,,1
2024-08-12 19:37:48,1,522A2D61,-108,,1
2024-08-12 19:37:48,5,1934072D,-104,,1
2024-08-12 19:37:48,5,1E4C7FFF,-104,,0
2024-08-12 19:37:48,1,1E4C7FFF,-107,,0
2024-08-12 19:37:48,4,1E4C7FFF,-104,,0
2024-08-12 19:37:48,2,19074C34,-110,,1
2024-08-12 19:37:48,5,552A6166,-107,,1
2024-08-12 19:37:48,5,522A6634,-108,,1
2024-08-12 19:37:48,3,194B524B,-109,,0
2024-08-12 19:37:48,1,194B524B,-102,,1
2024-08-12 19:37:48,1,2A557855,-104,,1
2024-08-12 19:37:48,2,2A557855,-109,,1
2024-08-12 19:37:48,4,2A557855,-101,,1
2024-08-12 19:37:48,5,2A557855,-99,,1
2024-08-12 19:37:48,3,2A557855,-105,,1
2024-08-12 19:37:48,5,34616607,-94,,1
2024-08-12 19:37:48,2,34616607,-102,,1
2024-08-12 19:37:48,3,34616607,-99,,1
2024-08-12 19:37:49,4,34616607,-95,,1
2024-08-12 19:37:49,1,34616607,-103,,1
2024-08-12 19:37:49,1,52662D4C,-108,,1
2024-08-12 19:37:49,2,52662D4C,-106,,1
2024-08-12 19:37:49,3,52662D4C,-109,,1
2024-08-12 19:37:49,4,52662D4C,-105,,1
2024-08-12 19:37:49,5,52662D4C,-104,,1
2024-08-12 19:37:49,1,2A330752,-105,,1
2024-08-12 19:37:49,2,2A330752,-104,,1
2024-08-12 19:37:49,4,2A330752,-97,,1
2024-08-12 19:37:49,5,2A330752,-97,,1
2024-08-12 19:37:49,3,2A330752,-101,,1
2024-08-12 19:37:49,5,191E1955,-107,,1
2024-08-12 19:37:49,4,191E1955,-109,,1
2024-08-12 19:37:49,2,192A6152,-104,,1
2024-08-12 19:37:49,3,192A6152,-103,,1
2024-08-12 19:37:49,4,192A6152,-102,,1
2024-08-12 19:37:49,1,192A6152,-102,,1
2024-08-12 19:37:49,5,192A6152,-102,,1
2024-08-12 19:37:49,4,2A1E3466,-105,,1
2024-08-12 19:37:49,1,2A1E3466,-105,,1
2024-08-12 19:37:49,5,2A1E3466,-104,,1
2024-08-12 19:37:49,2,2A1E3466,-110,,1
2024-08-12 19:37:49,3,5266784B,-107,,1
2024-08-12 19:37:49,2,071E6661,-94,,0
2024-08-12 19:37:49,3,071E6661,-93,,0
2024-08-12 19:37:49,4,071E6661,-89,,0
2024-08-12 19:37:49,1,071E6661,-95,,0
2024-08-12 19:37:49,5,071E6661,-89,,0
2024-08-12 19:37:49,1,66552A34,-101,,1
2024-08-12 19:37:49,3,66552A34,-102,,1
2024-08-12 19:37:49,4,66552A34,-97,,1
2024-08-12 19:37:49,5,66552A34,-97,,1
2024-08-12 19:37:49,2,661E3334,-103,,1
2024-08-12 19:37:49,2,2A55614C,-107,,1
2024-08-12 19:37:49,4,2A1E4B07,-108,,0
2024-08-12 19:37:49,5,2A1E4B07,-107,,0
2024-08-12 19:37:49,1,34554B55,-106,,1
2024-08-12 19:37:49,5,34554B55,-106,,1
2024-08-12 19:37:49,4,2D61781E,-108,,0
2024-08-12 19:37:49,5,2D61781E,-108,,1
2024-08-12 19:37:49,4,2A665578,-107,,1
2024-08-12 19:37:49,5,2A665578,-108,,1
2024-08-12 19:37:49,4,34616107,-103,,0
2024-08-12 19:37:49,3,34616107,-105,,1
2024-08-12 19:37:50,2,78073378,-110,,0
2024-08-12 19:37:50,5,78073378,-107,,1
2024-08-12 19:37:50,4,78073378,-105,,1
2024-08-12 19:37:50,4,552D5261,-104,,1
2024-08-12 19:37:50,5,552D5261,-104,,1
2024-08-12 19:37:50,1,552D5261,-107,,1
2024-08-12 19:37:50,3,552D5261,-108,,1
2024-08-12 19:37:50,5,781E1E2D,-107,,0
