UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,1,2025-05-27 17:52:35,-72,367E0F4A,53738,,,B995250B,
,,1,2025-05-27 17:52:41,-80,A648A0E7,25934,,,B995250B,
,,1,2025-05-27 17:52:42,-74,59FE8D30,20129,,,B995250B,
,,1,2025-05-27 17:52:39,-79,E197FE3E,40500,,,7D769A01,
,,1,2025-05-27 17:52:45,-73,59FE8D30,26953,,,7D769A01,
,,1,2025-05-27 17:52:50,-69,D7510A57,59863,,,B995250B,
,,1,2025-05-27 17:52:47,-72,0000006E,32715,,,7D769A01,
,,1,2025-05-27 17:52:53,-72,13323C65,23769,,,7D769A01,
,,1,2025-05-27 17:52:56,-78,B78FE24A,28206,,,7D769A01,
,,3,2025-05-27 17:52:39,-72,13323C65,28356,,,AA4358FB,
,,4,2025-05-27 17:52:39,-72,13323C65,28356,,,AA4358FB,
,,5,2025-05-27 17:52:39,-72,13323C65,28356,,,AA4358FB,
,,5,2025-05-27 17:52:39,-74,0000006E,46546,,,AA4358FB,
,,4,2025-05-27 17:52:39,-74,0000006E,46546,,,AA4358FB,
,,3,2025-05-27 17:52:39,-74,0000006E,46546,,,AA4358FB,
,,5,2025-05-27 17:52:40,-76,B3DA9765,41508,,,AA4358FB,
,,4,2025-05-27 17:52:40,-76,B3DA9765,41508,,,AA4358FB,
,,2,2025-05-27 17:52:40,-76,B3DA9765,41508,,,AA4358FB,
,,3,2025-05-27 17:52:40,-76,B3DA9765,41508,,,AA4358FB,
,,4,2025-05-27 17:52:40,-73,81D187E3,25551,,,AA4358FB,
,,3,2025-05-27 17:52:40,-73,81D187E3,25551,,,AA4358FB,
,,5,2025-05-27 17:52:40,-73,81D187E3,25551,,,AA4358FB,
,,2,2025-05-27 17:52:40,-73,81D187E3,25551,,,AA4358FB,
,,1,2025-05-27 17:52:41,-75,A648A0E7,2514,,,AA4358FB,
,,4,2025-05-27 17:52:41,-75,A648A0E7,2514,,,AA4358FB,
,,3,2025-05-27 17:52:41,-75,A648A0E7,2514,,,AA4358FB,
,,5,2025-05-27 17:52:41,-75,A648A0E7,2514,,,AA4358FB,
,,1,2025-05-27 17:52:41,-66,367E0F4A,53588,,,AA4358FB,
,,4,2025-05-27 17:52:41,-66,367E0F4A,53588,,,AA4358FB,
,,3,2025-05-27 17:52:41,-66,367E0F4A,53588,,,AA4358FB,
,,5,2025-05-27 17:52:41,-66,367E0F4A,53588,,,AA4358FB,
,,3,2025-05-27 17:52:42,-72,59FE8D30,58171,,,AA4358FB,
