UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,2,2025-05-27 19:10:27,-75,59FE8D30,14652,,,520A3C5C,
,,4,2025-05-27 19:10:27,-75,59FE8D30,14652,,,520A3C5C,
,,2,2025-05-27 19:10:27,-51,23D9727E,30371,,,520A3C5C,
,,4,2025-05-27 19:10:27,-51,23D9727E,30371,,,520A3C5C,
,,3,2025-05-27 19:10:27,-72,07F9389E,60847,,,520A3C5C,
,,2,2025-05-27 19:10:27,-72,07F9389E,60847,,,520A3C5C,
,,1,2025-05-27 19:10:27,-72,07F9389E,60847,,,520A3C5C,
,,4,2025-05-27 19:10:27,-72,07F9389E,60847,,,520A3C5C,
,,5,2025-05-27 19:10:27,-72,07F9389E,60847,,,520A3C5C,
,,3,2025-05-27 19:10:28,-76,13323C65,47757,,,520A3C5C,
,,2,2025-05-27 19:10:28,-76,13323C65,47757,,,520A3C5C,
,,5,2025-05-27 19:10:28,-76,13323C65,47757,,,520A3C5C,
,,2,2025-05-27 19:10:28,-73,D7510A57,33998,,,520A3C5C,
,,5,2025-05-27 19:10:28,-73,D7510A57,33998,,,520A3C5C,
,,3,2025-05-27 19:10:28,-73,D7510A57,33998,,,520A3C5C,
,,4,2025-05-27 19:10:28,-83,B78FE24A,22904,,,520A3C5C,
,,3,2025-05-27 19:10:28,-83,B78FE24A,22904,,,520A3C5C,
,,2,2025-05-27 19:10:28,-83,B78FE24A,22904,,,520A3C5C,
,,5,2025-05-27 19:10:28,-83,B78FE24A,22904,,,520A3C5C,
,,2,2025-05-27 19:10:28,-77,A648A0E7,48949,,,520A3C5C,
,,3,2025-05-27 19:10:28,-77,A648A0E7,48949,,,520A3C5C,
,,2,2025-05-27 19:10:28,-78,B3DA9765,44471,,,520A3C5C,
,,5,2025-05-27 19:10:28,-78,B3DA9765,44471,,,520A3C5C,
,,3,2025-05-27 19:10:28,-78,B3DA9765,44471,,,520A3C5C,
,,2,2025-05-27 19:10:29,-71,59FE8D30,48791,,,520A3C5C,
,,5,2025-05-27 19:10:29,-71,59FE8D30,48791,,,520A3C5C,
,,3,2025-05-27 19:10:29,-71,59FE8D30,48791,,,520A3C5C,
,,4,2025-05-27 19:10:29,-71,59FE8D30,48791,,,520A3C5C,
,,2,2025-05-27 19:10:29,-76,81D187E3,42937,,,520A3C5C,
,,4,2025-05-27 19:10:29,-76,81D187E3,42937,,,520A3C5C,
,,5,2025-05-27 19:10:29,-76,81D187E3,42937,,,520A3C5C,
,,3,2025-05-27 19:10:29,-76,81D187E3,42937,,,520A3C5C,
,,2,2025-05-27 19:10:30,-58,23D9727E,19420,,,520A3C5C,
,,4,2025-05-27 19:10:30,-58,23D9727E,19420,,,520A3C5C,
,,5,2025-05-27 19:10:30,-58,23D9727E,19420,,,520A3C5C,
,,3,2025-05-27 19:10:30,-58,23D9727E,19420,,,520A3C5C,
,,2,2025-05-27 19:10:30,-54,870614B1,38909,,,520A3C5C,
,,5,2025-05-27 19:10:32,-76,59FE8D30,6061,,,520A3C5C,
,,3,2025-05-27 19:10:32,-76,59FE8D30,6061,,,520A3C5C,
,,2,2025-05-27 19:10:32,-76,59FE8D30,6061,,,520A3C5C,
,,5,2025-05-27 19:10:32,-75,07F9389E,54662,,,520A3C5C,
,,2,2025-05-27 19:10:32,-75,07F9389E,54662,,,520A3C5C,
,,4,2025-05-27 19:10:33,-76,81D187E3,44503,,,520A3C5C,
,,3,2025-05-27 19:10:33,-76,81D187E3,44503,,,520A3C5C,
,,2,2025-05-27 19:10:33,-76,81D187E3,44503,,,520A3C5C,
,,5,2025-05-27 19:10:33,-76,81D187E3,44503,,,520A3C5C,
,,3,2025-05-27 19:10:33,-54,870614B1,32763,,,520A3C5C,
,,2,2025-05-27 19:10:33,-54,870614B1,32763,,,520A3C5C,
,,4,2025-05-27 19:10:34,-83,B78FE24A,5111,,,520A3C5C,
,,2,2025-05-27 19:10:34,-83,B78FE24A,5111,,,520A3C5C,
,,3,2025-05-27 19:10:34,-83,B78FE24A,5111,,,520A3C5C,
,,5,2025-05-27 19:10:34,-83,B78FE24A,5111,,,520A3C5C,
,,1,2025-05-27 19:10:34,-83,B78FE24A,5111,,,520A3C5C,
,,2,2025-05-27 19:10:34,-79,E2A807D7,34727,,,520A3C5C,
,,3,2025-05-27 19:10:34,-79,E2A807D7,34727,,,520A3C5C,
,,2,2025-05-27 19:10:34,-71,A648A0E7,2768,,,520A3C5C,
,,3,2025-05-27 19:10:34,-71,A648A0E7,2768,,,520A3C5C,
,,4,2025-05-27 19:10:34,-71,A648A0E7,2768,,,520A3C5C,
,,4,2025-05-27 19:10:21,-74,D7510A57,45361,,,CB4A1EAE,
,,4,2025-05-27 19:10:21,-82,81D187E3,9366,,,CB4A1EAE,
,,3,2025-05-27 19:10:35,-77,77AAF9E2,16567,,,520A3C5C,
,,2,2025-05-27 19:10:35,-77,77AAF9E2,16567,,,520A3C5C,
,,4,2025-05-27 19:10:35,-77,77AAF9E2,16567,,,520A3C5C,
,,5,2025-05-27 19:10:35,-77,77AAF9E2,16567,,,520A3C5C,
,,3,2025-05-27 19:10:35,-71,13323C65,2229,,,520A3C5C,
,,2,2025-05-27 19:10:35,-71,13323C65,2229,,,520A3C5C,
,,4,2025-05-27 19:10:35,-76,0000006E,43632,,,520A3C5C,
,,3,2025-05-27 19:10:35,-76,0000006E,43632,,,520A3C5C,
,,2,2025-05-27 19:10:35,-76,0000006E,43632,,,520A3C5C,
,,5,2025-05-27 19:10:35,-76,0000006E,43632,,,520A3C5C,
,,5,2025-05-27 19:10:36,-71,59FE8D30,45919,,,520A3C5C,
,,2,2025-05-27 19:10:36,-71,59FE8D30,45919,,,520A3C5C,
,,5,2025-05-27 19:10:36,-77,A648A0E7,50721,,,520A3C5C,
,,3,2025-05-27 19:10:36,-77,A648A0E7,50721,,,520A3C5C,
,,4,2025-05-27 19:10:36,-77,A648A0E7,50721,,,520A3C5C,
,,2,2025-05-27 19:10:36,-77,A648A0E7,50721,,,520A3C5C,
,,4,2025-05-27 19:10:36,-71,23D9727E,23369,,,520A3C5C,
,,3,2025-05-27 19:10:36,-71,23D9727E,23369,,,520A3C5C,
,,2,2025-05-27 19:10:36,-71,23D9727E,23369,,,520A3C5C,
,,3,2025-05-27 19:10:37,-56,870614B1,56986,,,520A3C5C,
,,4,2025-05-27 19:10:37,-56,870614B1,56986,,,520A3C5C,
,,5,2025-05-27 19:10:37,-56,870614B1,56986,,,520A3C5C,
,,2,2025-05-27 19:10:37,-56,870614B1,56986,,,520A3C5C,
,,3,2025-05-27 19:10:37,-79,B3DA9765,16134,,,520A3C5C,
,,4,2025-05-27 19:10:37,-79,B3DA9765,16134,,,520A3C5C,
,,5,2025-05-27 19:10:37,-79,B3DA9765,16134,,,520A3C5C,
