time,tag_id,rssi
2025-05-27T19:02:19Z,4B2A522A25,-81
2025-05-27T19:02:19Z,071E1978,-98
2025-05-27T19:02:19Z,2A664B6106,-92
2025-05-27T19:02:19Z,4C2A3355DD,-90
2025-05-27T19:02:19Z,2D2D6634,-81
2025-05-27T19:02:19Z,34664C1E,-90
2025-05-27T19:02:19Z,78662A6136,-89
2025-05-27T19:02:19Z,194C1E611C,-97
2025-05-27T19:02:19Z,3333332A,-100
2025-05-27T19:02:19Z,2A4B342D56,-86
2025-05-27T19:02:19Z,662D666158,-86
2025-05-27T19:02:19Z,1E1E5255A7,-89
2025-05-27T19:02:19Z,61074C347E,-99
2025-05-27T19:02:19Z,612D784B,-84
2025-05-27T19:02:19Z,19334B4C,-91
2025-05-27T19:02:19Z,66557866,-87
2025-05-27T19:02:19Z,552D07663E,-93
2025-05-27T19:02:19Z,78612A6120,-90
2025-05-27T19:02:20Z,2A55344C,-90
2025-05-27T19:02:20Z,78074B52,-94
2025-05-27T19:02:20Z,192D784C,-90
2025-05-27T19:02:20Z,0755784B7A,-94
2025-05-27T19:02:20Z,334B1E664D,-104
2025-05-27T19:02:20Z,2D332D1964,-102
2025-05-27T19:02:20Z,66612D78,-91
2025-05-27T19:02:20Z,4B4C2D2A,-85
2025-05-27T19:02:20Z,2D4B341E,-92
2025-05-27T19:02:20Z,07335234,-92
2025-05-27T19:02:20Z,4B524C1E1E,-95
2025-05-27T19:02:20Z,664B1E3446,-88
2025-05-27T19:02:20Z,1E07072A08,-88
2025-05-27T19:02:20Z,4C1E342A,-96
2025-05-27T19:02:20Z,19662A0740,-92
2025-05-27T19:02:20Z,071E0766,-89
2025-05-27T19:02:20Z,666166194B,-96
2025-05-27T19:02:20Z,61191E1E,-99
2025-05-27T19:02:20Z,4C335233,-91
2025-05-27T19:02:20Z,1E55614C44,-86
2025-05-27T19:02:21Z,334B61070C,-85
2025-05-27T19:02:21Z,2D66342A,-91
2025-05-27T19:02:21Z,0707664B09,-79
2025-05-27T19:02:21Z,664B6666,-81
2025-05-27T19:02:21Z,662D616626,-97
2025-05-27T19:02:21Z,2A78194B,-84
2025-05-27T19:02:21Z,1961074C,-83
2025-05-27T19:02:21Z,1955611E,-76
2025-05-27T19:02:21Z,34333455,-96
2025-05-27T19:02:21Z,2D196655,-85
2025-05-27T19:02:21Z,612D191E21,-84
2025-05-27T19:02:21Z,4B6133664C,-90
2025-05-27T19:02:21Z,2A19781E,-88
2025-05-27T19:02:22Z,4B554C0747,-94
2025-05-27T19:02:22Z,4B2D2A19,-89
2025-05-27T19:02:22Z,66000000,-88
2025-05-27T19:02:22Z,1E33072D57,-84
2025-05-27T19:02:22Z,522D33335D,-84
2025-05-27T19:02:22Z,4B525261,-95
2025-05-27T19:02:22Z,7852663477,-85
2025-05-27T19:02:22Z,2A332D6169,-86
2025-05-27T19:02:22Z,7855612A50,-101
2025-05-27T19:02:22Z,192A4B2D0A,-84
2025-05-27T19:02:22Z,52190734,-86
2025-05-27T19:02:22Z,5261662D36,-99
2025-05-27T19:02:22Z,2D072A33,-93
2025-05-27T19:02:22Z,33074C55,-86
2025-05-27T19:02:22Z,2A4B66551F,-99
2025-05-27T19:02:22Z,78071E195A,-99
2025-05-27T19:02:22Z,782A5533,-102
2025-05-27T19:02:22Z,614C2D7817,-85
2025-05-27T19:02:22Z,2A4C34552F,-90
2025-05-27T19:02:23Z,4B5561787A,-86
2025-05-27T19:02:23Z,55612A0725,-94
2025-05-27T19:02:23Z,3378614C,-90
2025-05-27T19:02:23Z,194B2A4B71,-85
2025-05-27T19:02:23Z,33194C1E,-84
