time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T20:36:23Z,A648A0E7,18218,1,0,A80BF108,-80
2025-05-27T20:36:24Z,81D187E3,5922,1,0,910BA209,-79
2025-05-27T20:36:24Z,59FE8D30,6399,1,0,EE068F08,-79
2025-05-27T20:36:24Z,D7510A57,31219,1,0,19071A09,-72
2025-05-27T20:36:25Z,81D187E3,42923,1,0,920BA209,-72
2025-05-27T20:36:26Z,D7510A57,2638,1,0,1B072409,-69
2025-05-27T20:36:26Z,870614B1,40546,2,0,19065F07,-78
2025-05-27T20:36:27Z,A648A0E7,44087,1,0,A70BEA08,-82
2025-05-27T20:36:28Z,81D187E3,53125,1,0,920BA709,-79
2025-05-27T20:36:28Z,D7510A57,25523,1,0,1B070D09,-73
2025-05-27T20:36:28Z,367E0F4A,64439,1,0,8C0B6D09,-71
2025-05-27T20:36:29Z,81D187E3,53565,1,0,920BA509,-72
2025-05-27T20:36:29Z,D7510A57,1646,1,0,1D070B09,-70
2025-05-27T20:36:29Z,13323C65,20670,1,0,A80BD008,-79
2025-05-27T20:36:31Z,59FE8D30,29742,1,0,EE069908,-76
2025-05-27T20:36:31Z,367E0F4A,46566,1,0,8D0B7509,-78
2025-05-27T20:36:31Z,13323C65,8036,1,0,A70BE008,-79
2025-05-27T20:36:32Z,A648A0E7,41079,1,0,A70B0B09,-76
2025-05-27T20:36:33Z,13323C65,31959,1,0,A80BE008,-77
2025-05-27T20:36:33Z,81D187E3,20841,1,0,920BA209,-79
2025-05-27T20:36:33Z,D7510A57,10193,1,0,1B071A09,-72
2025-05-27T20:36:34Z,81D187E3,55002,1,0,910BA209,-72
2025-05-27T20:36:34Z,D7510A57,42206,1,0,1B070509,-72
2025-05-27T20:36:34Z,367E0F4A,5592,1,0,8C0B7209,-72
2025-05-27T20:36:35Z,0000006E,46088,1,0,1B072B09,-75
2025-05-27T20:36:35Z,E2A807D7,2710,1,0,43060809,-82
2025-05-27T20:36:36Z,D7510A57,36511,1,0,17071A09,-70
2025-05-27T20:36:37Z,13323C65,10924,1,0,A80BD508,-79
2025-05-27T20:36:37Z,D7510A57,20814,1,0,19070D09,-72
2025-05-27T20:36:37Z,367E0F4A,51502,1,0,8B0B6809,-72
2025-05-27T20:36:38Z,13323C65,25661,1,0,A80BD808,-79
2025-05-27T20:36:38Z,D7510A57,24630,1,0,1B070D09,-72
2025-05-27T20:36:39Z,A648A0E7,6478,1,0,A80BF608,-76
2025-05-27T20:36:39Z,81D187E3,6184,1,0,920BA709,-79
2025-05-27T20:36:39Z,D7510A57,4489,1,0,1A070B09,-73
2025-05-27T20:36:39Z,367E0F4A,6042,1,0,8C0B6B09,-72
2025-05-27T20:36:40Z,367E0F4A,49879,1,0,8A0B8109,-73
2025-05-27T20:36:41Z,81D187E3,17362,1,0,910BAF09,-72
2025-05-27T20:36:41Z,D7510A57,9980,1,0,18071009,-70
2025-05-27T20:36:41Z,367E0F4A,13748,1,0,8C0B7509,-72
2025-05-27T20:36:42Z,81D187E3,30841,1,0,920BAA09,-72
2025-05-27T20:36:43Z,A648A0E7,27174,1,0,A80BFE08,-81
2025-05-27T20:36:43Z,81D187E3,59208,1,0,920BAA09,-74
2025-05-27T20:36:43Z,59FE8D30,25954,1,0,EB069108,-78
2025-05-27T20:36:43Z,D7510A57,63173,1,0,1A071009,-70
2025-05-27T20:36:44Z,D7510A57,25561,1,0,19071709,-69
2025-05-27T20:36:45Z,13323C65,63322,1,0,A70BE008,-77
2025-05-27T20:36:46Z,59FE8D30,64539,1,0,EA069108,-80
2025-05-27T20:36:46Z,D7510A57,50222,1,0,18071709,-69
2025-05-27T20:36:47Z,367E0F4A,13774,1,0,8C0B6B09,-72
