time,tag_id,rssi
2025-05-27T17:48:10Z,334B1E664D,-84
2025-05-27T17:48:10Z,614C2D7817,-88
2025-05-27T17:48:10Z,4B2D2A19,-94
2025-05-27T17:48:10Z,782A5533,-105
2025-05-27T17:48:10Z,4B52614B,-89
2025-05-27T17:48:10Z,07335234,-98
2025-05-27T17:48:10Z,662D2D3438,-86
2025-05-27T17:48:10Z,2A78194B,-77
2025-05-27T17:48:10Z,612D784B,-94
2025-05-27T17:48:10Z,4B194C4C,-84
2025-05-27T17:48:10Z,1966615535,-95
2025-05-27T17:48:10Z,33074C55,-83
2025-05-27T17:48:11Z,2A071919,-83
2025-05-27T17:48:11Z,78074B52,-96
2025-05-27T17:48:11Z,2D071E550B,-89
2025-05-27T17:48:11Z,4B524C1E1E,-93
2025-05-27T17:48:11Z,194C1E0729,-83
2025-05-27T17:48:11Z,52786652,-91
2025-05-27T17:48:11Z,1E192D33E5,-97
2025-05-27T17:48:11Z,072A66610D,-96
2025-05-27T17:48:11Z,55554C1EAB,-100
2025-05-27T17:48:11Z,3307555564,-87
2025-05-27T17:48:11Z,4B331E07,-89
2025-05-27T17:48:11Z,4C6178345B,-97
2025-05-27T17:48:11Z,071E0766,-89
2025-05-27T17:48:11Z,551E664B41,-95
2025-05-27T17:48:11Z,347834614A,-97
2025-05-27T17:48:11Z,071E6661,-62
2025-05-27T17:48:11Z,2D072A33,-94
2025-05-27T17:48:11Z,3333332A,-96
2025-05-27T17:48:11Z,2D4B341E,-88
2025-05-27T17:48:11Z,4B345534,-81
2025-05-27T17:48:11Z,33072A61,-95
2025-05-27T17:48:11Z,1955611E,-82
2025-05-27T17:48:12Z,552D07663E,-93
2025-05-27T17:48:12Z,0755784B7A,-79
2025-05-27T17:48:12Z,2D4C342A37,-93
2025-05-27T17:48:12Z,782A784C,-94
2025-05-27T17:48:12Z,1E4B1E6168,-89
2025-05-27T17:48:12Z,2D664C4C,-102
2025-05-27T17:48:12Z,551E5552,-99
2025-05-27T17:48:12Z,0761524B1C,-106
2025-05-27T17:48:12Z,61616161,-92
2025-05-27T17:48:12Z,2A1E611E66,-90
2025-05-27T17:48:12Z,1E4B662D,-86
2025-05-27T17:48:12Z,1966614B6F,-81
2025-05-27T17:48:12Z,78662A6136,-86
2025-05-27T17:48:12Z,1E52782A,-82
2025-05-27T17:48:12Z,611E334B,-89
2025-05-27T17:48:12Z,074C5533,-89
2025-05-27T17:48:12Z,4B6607344E,-87
2025-05-27T17:48:12Z,192D784C,-88
2025-05-27T17:48:12Z,33194C1E,-83
2025-05-27T17:48:12Z,34071952,-86
2025-05-27T17:48:13Z,4C525561,-87
2025-05-27T17:48:13Z,5555524B,-102
2025-05-27T17:48:13Z,4B4C66346A,-101
2025-05-27T17:48:13Z,4C1E342A,-86
2025-05-27T17:48:13Z,2D2D6634,-92
2025-05-27T17:48:13Z,5266334C4D,-83
2025-05-27T17:48:13Z,334B61070C,-88
2025-05-27T17:48:13Z,6655664C,-95
2025-05-27T17:48:13Z,4C4B6619,-89
2025-05-27T17:48:13Z,0752664C,-92
2025-05-27T17:48:13Z,2A076666,-98
2025-05-27T17:48:13Z,332A1E07,-93
2025-05-27T17:48:13Z,192A4B2D0A,-86
2025-05-27T17:48:13Z,2A4C34552F,-85
2025-05-27T17:48:13Z,4C335233,-95
2025-05-27T17:48:13Z,2D1966558F,-98
2025-05-27T17:48:13Z,192A33335A,-96
2025-05-27T17:48:13Z,2A612A345C,-91
2025-05-27T17:48:13Z,5278612D,-94
2025-05-27T17:48:14Z,19786152AE,-87
2025-05-27T17:48:14Z,1E55612A71,-104
2025-05-27T17:48:14Z,614C192D,-79
2025-05-27T17:48:14Z,1E55614C44,-84
2025-05-27T17:48:14Z,34552D4C,-92
2025-05-27T17:48:14Z,4B4C2D2AFC,-96
2025-05-27T17:48:14Z,2A55344C,-90
2025-05-27T17:48:14Z,61191E1E,-85
2025-05-27T17:48:14Z,332D5534,-85
2025-05-27T17:48:14Z,4B2A522A25,-90
2025-05-27T17:48:14Z,1E33072D57,-82
2025-05-27T17:48:14Z,34333455,-104
2025-05-27T17:48:14Z,2A4B66551F,-95
2025-05-27T17:48:14Z,194C1E611C,-103
2025-05-27T17:48:14Z,5261662D36,-106
2025-05-27T17:48:14Z,1E4B615585,-83
2025-05-27T17:48:14Z,66000000,-87
2025-05-27T17:48:14Z,071E6661,-61
2025-05-27T17:48:14Z,552A663471,-93
2025-05-27T17:48:14Z,4B344C4C1F,-91
2025-05-27T17:48:15Z,1934525214,-92
2025-05-27T17:48:15Z,1961074C,-88
2025-05-27T17:48:15Z,3333332A,-95
2025-05-27T17:48:15Z,1966191E,-83
2025-05-27T17:48:15Z,3334332A,-100
2025-05-27T17:48:15Z,0707664B09,-92
2025-05-27T17:48:15Z,551E4B4C13,-89
2025-05-27T17:48:15Z,55612A0725,-98
2025-05-27T17:48:15Z,3378614C,-90
2025-05-27T17:48:15Z,34664C1E,-93
2025-05-27T17:48:15Z,2D66342A,-93
2025-05-27T17:48:15Z,1E4C2D3301,-84
2025-05-27T17:48:15Z,194B2A4B71,-101
2025-05-27T17:48:15Z,2A1E61611C,-86
2025-05-27T17:48:15Z,614C2D7817,-88
2025-05-27T17:48:15Z,7855612A50,-96
2025-05-27T17:48:15Z,614B342A52,-99
2025-05-27T17:48:15Z,4C2A5219,-93
2025-05-27T17:48:15Z,4C55780788,-91
2025-05-27T17:48:15Z,4B52614B,-90
2025-05-27T17:48:15Z,334C4B61,-76
2025-05-27T17:48:15Z,4B2D2A19,-94
2025-05-27T17:48:15Z,2A4B342D56,-98
2025-05-27T17:48:15Z,334C784B13,-92
