time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T18:07:15Z,367E0F4A,53273,1,0,8C0B8609,-77
2025-05-27T18:07:15Z,23D9727E,64651,2,0,1206930D,-56
2025-05-27T18:07:16Z,59FE8D30,53436,1,0,9C072609,-75
2025-05-27T18:07:16Z,367E0F4A,38951,1,0,8C0B7C09,-72
2025-05-27T18:07:17Z,59FE8D30,45783,1,0,9D072409,-76
2025-05-27T18:07:17Z,0000006E,36223,1,0,90078909,-74
2025-05-27T18:07:17Z,13323C65,63335,1,0,A80BD008,-77
2025-05-27T18:07:17Z,A648A0E7,48649,1,0,A70B0D09,-81
2025-05-27T18:07:18Z,59FE8D30,12219,1,0,9C072B09,-76
2025-05-27T18:07:18Z,2172633A,40162,2,0,1D06940B,-79
2025-05-27T18:07:18Z,D7510A57,36571,1,0,B307D709,-69
2025-05-27T18:07:19Z,23D9727E,62379,2,0,1306A90D,-61
2025-05-27T18:07:19Z,5504D31A,2002,2,0,1906620A,-78
2025-05-27T18:07:20Z,D7510A57,62877,1,0,B407C309,-67
2025-05-27T18:07:21Z,367E0F4A,60116,1,0,8C0B8909,-76
2025-05-27T18:07:21Z,77AAF9E2,17033,1,0,1F07CF0A,-86
2025-05-27T18:07:22Z,D7510A57,7759,1,0,B307C309,-75
2025-05-27T18:07:22Z,A648A0E7,43174,1,0,A60B1209,-81
2025-05-27T18:07:22Z,23D9727E,37725,2,0,1406810D,-56
2025-05-27T18:07:24Z,A648A0E7,37898,1,0,A60B0D09,-81
2025-05-27T18:07:24Z,367E0F4A,32217,1,0,8C0B8609,-74
2025-05-27T18:07:25Z,367E0F4A,24530,1,0,8C0B7009,-75
2025-05-27T18:07:25Z,23D9727E,34364,2,0,1306770D,-64
2025-05-27T18:07:26Z,59FE8D30,21586,1,0,9B072E09,-75
2025-05-27T18:07:26Z,0000006E,3705,1,0,8E077F09,-75
2025-05-27T18:07:26Z,07F9389E,2513,2,0,07061C0A,-82
2025-05-27T18:07:27Z,D7510A57,58810,1,0,B407AC09,-68
2025-05-27T18:07:27Z,59FE8D30,37206,1,0,9C073609,-75
2025-05-27T18:07:27Z,367E0F4A,37052,1,0,8B0B9009,-75
2025-05-27T18:07:28Z,870614B1,33904,2,0,1B065307,-78
2025-05-27T18:07:28Z,367E0F4A,64685,1,0,8D0B8909,-77
2025-05-27T18:07:28Z,23D9727E,36673,2,0,1306740D,-63
2025-05-27T18:07:30Z,A648A0E7,58459,1,0,A70B0809,-80
2025-05-27T18:07:30Z,2172633A,13436,2,0,1E068C0B,-78
2025-05-27T18:07:31Z,59FE8D30,32271,1,0,9C072409,-76
2025-05-27T18:07:31Z,A648A0E7,50559,1,0,A60B1209,-81
